Branch,Name,FrEnode,ToEnode,Circuit,Voltage,Resistance,Reactance,NormalLimit,CtgLimit,Enforce,Monitor,Penalty,AngleLimit,HVDC,CID,PriceCID
N110214_N110250_1,,N110214,N110250,,69.000,0.00000000,0.01175000,131.000,131.000,0,0,0.000,0.000,0,,0
N110215_N110248_1,,N110215,N110248,,69.000,0.00000000,0.01304000,109.500,109.500,0,0,0.000,0.000,0,,0
N110287_N110215_1,,N110287,N110215,,69.000,0.00000000,0.00833000,114.400,114.400,0,0,0.000,0.000,0,,0
N110237_N110216_1,,N110237,N110216,,69.000,0.00000000,0.00963000,93.400,93.400,0,0,0.000,0.000,0,,0
N110278_N110216_1,,N110278,N110216,,69.000,0.00000000,0.00505000,99.200,99.200,0,0,0.000,0.000,0,,0
N110216_N111032_1,,N110216,N111032,,69.000,0.00000000,0.09521000,82.700,82.700,0,0,0.000,0.000,0,,0
N110238_N110217_1,,N110238,N110217,,69.000,0.00000000,0.00958000,107.700,107.700,0,0,0.000,0.000,0,,0
N110218_N110219_1,,N110218,N110219,,69.000,0.00000000,0.00571000,116.200,116.200,0,0,0.000,0.000,0,,0
N110218_N110241_1,,N110218,N110241,,69.000,0.00000000,0.01320000,111.200,111.200,0,0,0.000,0.000,0,,0
N110219_N110284_1,,N110219,N110284,,69.000,0.00000000,0.00858000,119.900,119.900,0,0,0.000,0.000,0,,0
N110220_N110249_1,,N110220,N110249,,69.000,0.00000000,0.01247000,90.800,90.800,0,0,0.000,0.000,0,,0
N110283_N110220_1,,N110283,N110220,,69.000,0.00000000,0.00566000,98.000,98.000,0,0,0.000,0.000,0,,0
N110221_N110285_1,,N110221,N110285,,69.000,0.00000000,0.00745000,119.800,119.800,0,0,0.000,0.000,0,,0
N110221_N110594_1,,N110221,N110594,,69.000,0.00000000,0.01971000,118.000,118.000,0,0,0.000,0.000,0,,0
N110222_N110244_1,,N110222,N110244,,69.000,0.00000000,0.02292000,126.400,126.400,0,0,0.000,0.000,0,,0
N110222_N111038_1,,N110222,N111038,,69.000,0.00000000,0.01331000,122.300,122.300,0,0,0.000,0.000,0,,0
N110223_N110247_1,,N110223,N110247,,69.000,0.00000000,0.01207000,88.400,88.400,0,0,0.000,0.000,0,,0
N110248_N110223_1,,N110248,N110223,,69.000,0.00000000,0.00926000,102.300,102.300,0,0,0.000,0.000,0,,0
N110224_N110268_1,,N110224,N110268,,69.000,0.00000000,0.00785000,119.900,119.900,0,0,0.000,0.000,0,,0
N110225_N110242_1,,N110225,N110242,,69.000,0.00000000,0.00536000,120.200,120.200,0,0,0.000,0.000,0,,0
N110225_N110254_1,,N110225,N110254,,69.000,0.00000000,0.00670000,113.800,113.800,0,0,0.000,0.000,0,,0
N110272_N110226_1,,N110272,N110226,,69.000,0.00000000,0.01143000,100.200,100.200,0,0,0.000,0.000,0,,0
N110226_N110274_1,,N110226,N110274,,69.000,0.00000000,0.01207000,125.300,125.300,0,0,0.000,0.000,0,,0
N110227_N110272_1,,N110227,N110272,,69.000,0.00000000,0.01055000,110.700,110.700,0,0,0.000,0.000,0,,0
N110227_N110287_1,,N110227,N110287,,69.000,0.00000000,0.00807000,115.900,115.900,0,0,0.000,0.000,0,,0
N110227_N110576_1,,N110227,N110576,,69.000,0.00000000,0.02571000,141.800,141.800,0,0,0.000,0.000,0,,0
N110228_N110284_1,,N110228,N110284,,69.000,0.00000000,0.00729000,124.500,124.500,0,0,0.000,0.000,0,,0
N110228_N110580_1,,N110228,N110580,,69.000,0.00000000,0.02755000,120.800,120.800,0,0,0.000,0.000,0,,0
N110229_N111166_1,,N110229,N111166,,69.000,0.00000000,0.05501000,132.900,132.900,0,0,0.000,0.000,0,,0
N110230_N110277_1,,N110230,N110277,,69.000,0.00000000,0.01198000,118.600,118.600,0,0,0.000,0.000,0,,0
N110231_N110232_1,,N110231,N110232,,69.000,0.00000000,0.01136000,90.500,90.500,0,0,0.000,0.000,0,,0
N110231_N110236_1,,N110231,N110236,,69.000,0.00000000,0.01752000,120.500,120.500,0,0,0.000,0.000,0,,0
N110231_N111044_1,,N110231,N111044,,69.000,0.00000000,0.06007000,112.900,112.900,0,0,0.000,0.000,0,,0
N110232_N110233_1,,N110232,N110233,,69.000,0.00000000,0.02355000,99.400,99.400,0,0,0.000,0.000,0,,0
N110235_N110232_1,,N110235,N110232,,69.000,0.00000000,0.01307000,101.500,101.500,0,0,0.000,0.000,0,,0
N110232_N110270_1,,N110232,N110270,,69.000,0.00000000,0.00672000,87.600,87.600,0,0,0.000,0.000,0,,0
N110233_N110234_1,,N110233,N110234,,69.000,0.00000000,0.03386000,96.000,96.000,0,0,0.000,0.000,0,,0
N110233_N110592_1,,N110233,N110592,,69.000,0.00000000,0.04655000,120.100,120.100,0,0,0.000,0.000,0,,0
N110234_N110237_1,,N110234,N110237,,69.000,0.00000000,0.02324000,101.100,101.100,0,0,0.000,0.000,0,,0
N110234_N110267_1,,N110234,N110267,,69.000,0.00000000,0.02557000,107.800,107.800,0,0,0.000,0.000,0,,0
N110235_N111049_1,,N110235,N111049,,69.000,0.00000000,0.03651000,91.600,91.600,0,0,0.000,0.000,0,,0
N110238_N110236_1,,N110238,N110236,,69.000,0.00000000,0.00652000,124.400,124.400,0,0,0.000,0.000,0,,0
N110275_N110237_1,,N110275,N110237,,69.000,0.00000000,0.00931000,111.700,111.700,0,0,0.000,0.000,0,,0
N110239_N110284_1,,N110239,N110284,,69.000,0.00000000,0.01028000,109.000,109.000,0,0,0.000,0.000,0,,0
N110240_N110251_1,,N110240,N110251,,69.000,0.00000000,0.02259000,91.300,91.300,0,0,0.000,0.000,0,,0
N110240_N110266_1,,N110240,N110266,,69.000,0.00000000,0.03420000,87.900,87.900,0,0,0.000,0.000,0,,0
N110274_N110240_1,,N110274,N110240,,69.000,0.00000000,0.01306000,112.200,112.200,0,0,0.000,0.000,0,,0
N110241_N110248_1,,N110241,N110248,,69.000,0.00000000,0.00802000,76.400,76.400,0,0,0.000,0.000,0,,0
N110241_N110267_1,,N110241,N110267,,69.000,0.00000000,0.00805000,101.000,101.000,0,0,0.000,0.000,0,,0
N110241_N110283_1,,N110241,N110283,,69.000,0.00000000,0.01252000,101.200,101.200,0,0,0.000,0.000,0,,0
N110243_N110244_1,,N110243,N110244,,69.000,0.00000000,0.00840000,129.800,129.800,0,0,0.000,0.000,0,,0
N110243_N110266_1,,N110243,N110266,,69.000,0.00000000,0.01090000,101.900,101.900,0,0,0.000,0.000,0,,0
N110246_N110245_1,,N110246,N110245,,69.000,0.00000000,0.01184000,44.900,44.900,0,0,0.000,0.000,0,,0
N110245_N110251_1,,N110245,N110251,,69.000,0.00000000,0.01080000,76.900,76.900,0,0,0.000,0.000,0,,0
N110246_N110248_1,,N110246,N110248,,69.000,0.00000000,0.00886000,135.300,135.300,0,0,0.000,0.000,0,,0
N110265_N110246_1,,N110265,N110246,,69.000,0.00000000,0.00994000,97.400,97.400,0,0,0.000,0.000,0,,0
N110247_N110276_1,,N110247,N110276,,69.000,0.00000000,0.01102000,97.700,97.700,0,0,0.000,0.000,0,,0
N110276_N110249_1,,N110276,N110249,,69.000,0.00000000,0.01015000,102.400,102.400,0,0,0.000,0.000,0,,0
N110250_N110257_1,,N110250,N110257,,69.000,0.00000000,0.01296000,114.700,114.700,0,0,0.000,0.000,0,,0
N110589_N110250_1,,N110589,N110250,,69.000,0.00000000,0.01594000,135.800,135.800,0,0,0.000,0.000,0,,0
N110252_N110254_1,,N110252,N110254,,69.000,0.00000000,0.00983000,98.000,98.000,0,0,0.000,0.000,0,,0
N110253_N110254_1,,N110253,N110254,,69.000,0.00000000,0.01238000,105.300,105.300,0,0,0.000,0.000,0,,0
N110255_N110256_1,,N110255,N110256,,69.000,0.00000000,0.01554000,118.100,118.100,0,0,0.000,0.000,0,,0
N110255_N110260_1,,N110255,N110260,,69.000,0.00000000,0.01028000,138.000,138.000,0,0,0.000,0.000,0,,0
N110257_N110260_1,,N110257,N110260,,69.000,0.00000000,0.04126000,109.200,109.200,0,0,0.000,0.000,0,,0
N110258_N110582_1,,N110258,N110582,,69.000,0.00000000,0.03770000,147.300,147.300,0,0,0.000,0.000,0,,0
N110259_N110574_1,,N110259,N110574,,69.000,0.00000000,0.04147000,117.600,117.600,0,0,0.000,0.000,0,,0
N110260_N111017_1,,N110260,N111017,,69.000,0.00000000,0.02713000,161.700,161.700,0,0,0.000,0.000,0,,0
N110263_N110261_1,,N110263,N110261,,69.000,0.00000000,0.00234000,146.000,146.000,0,0,0.000,0.000,0,,0
N110262_N111014_1,,N110262,N111014,,138.000,0.00000000,0.00689000,310.600,310.600,0,0,0.000,0.000,0,,0
N110263_N110269_1,,N110263,N110269,,69.000,0.00000000,0.00844000,138.100,138.100,0,0,0.000,0.000,0,,0
N110264_N110281_1,,N110264,N110281,,69.000,0.00000000,0.00661000,122.600,122.600,0,0,0.000,0.000,0,,0
N110280_N110269_1,,N110280,N110269,,69.000,0.00000000,0.01419000,105.700,105.700,0,0,0.000,0.000,0,,0
N110269_N110831_1,,N110269,N110831,,69.000,0.00000000,0.03775000,111.400,111.400,0,0,0.000,0.000,0,,0
N111039_N110270_1,,N111039,N110270,,69.000,0.00000000,0.06412000,75.000,75.000,0,0,0.000,0.000,0,,0
N110284_N110271_1,,N110284,N110271,,69.000,0.00000000,0.01297000,125.900,125.900,0,0,0.000,0.000,0,,0
N110271_N110587_1,,N110271,N110587,,69.000,0.00000000,0.07459000,130.700,130.700,0,0,0.000,0.000,0,,0
N110579_N110273_1,,N110579,N110273,,138.000,0.00000000,0.02815000,245.100,245.100,0,0,0.000,0.000,0,,0
N110278_N111034_1,,N110278,N111034,,69.000,0.00000000,0.03311000,141.800,141.800,0,0,0.000,0.000,0,,0
N110278_N111039_1,,N110278,N111039,,69.000,0.00000000,0.02456000,119.400,119.400,0,0,0.000,0.000,0,,0
N110279_N110285_1,,N110279,N110285,,69.000,0.00000000,0.01104000,120.200,120.200,0,0,0.000,0.000,0,,0
N110281_N111043_1,,N110281,N111043,,69.000,0.00000000,0.01528000,137.300,137.300,0,0,0.000,0.000,0,,0
N110286_N111040_1,,N110286,N111040,,69.000,0.00000000,0.00984000,124.400,124.400,0,0,0.000,0.000,0,,0
N110288_N110292_1,,N110288,N110292,,69.000,0.00000000,0.03423000,90.600,90.600,0,0,0.000,0.000,0,,0
N110724_N110288_1,,N110724,N110288,,69.000,0.00000000,0.13681000,98.000,98.000,0,0,0.000,0.000,0,,0
N110291_N110289_1,,N110291,N110289,,138.000,0.00000000,0.02317000,244.100,244.100,0,0,0.000,0.000,0,,0
N110289_N110899_1,,N110289,N110899,,138.000,0.00000000,0.04335000,227.200,227.200,0,0,0.000,0.000,0,,0
N110290_N110292_1,,N110290,N110292,,69.000,0.00000000,0.10164000,100.300,100.300,0,0,0.000,0.000,0,,0
N110896_N110290_1,,N110896,N110290,,69.000,0.00000000,0.13156000,134.100,134.100,0,0,0.000,0.000,0,,0
N110291_N110897_1,,N110291,N110897,,138.000,0.00000000,0.04328000,257.000,257.000,0,0,0.000,0.000,0,,0
N111078_N110291_1,,N111078,N110291,,138.000,0.00000000,0.03651000,288.800,288.800,0,0,0.000,0.000,0,,0
N110293_N110309_1,,N110293,N110309,,138.000,0.00000000,0.02214000,271.500,271.500,0,0,0.000,0.000,0,,0
N110299_N110294_1,,N110299,N110294,,69.000,0.00000000,0.05486000,123.200,123.200,0,0,0.000,0.000,0,,0
N110300_N110294_1,,N110300,N110294,,69.000,0.00000000,0.03500000,147.400,147.400,0,0,0.000,0.000,0,,0
N110294_N110303_1,,N110294,N110303,,69.000,0.00000000,0.06976000,87.400,87.400,0,0,0.000,0.000,0,,0
N110304_N110294_1,,N110304,N110294,,69.000,0.00000000,0.06192000,81.200,81.200,0,0,0.000,0.000,0,,0
N110294_N110312_1,,N110294,N110312,,69.000,0.00000000,0.01862000,115.200,115.200,0,0,0.000,0.000,0,,0
N110295_N110357_1,,N110295,N110357,,138.000,0.00000000,0.01925000,233.000,233.000,0,0,0.000,0.000,0,,0
N110303_N110296_1,,N110303,N110296,,69.000,0.00000000,0.00959000,86.600,86.600,0,0,0.000,0.000,0,,0
N110296_N110304_1,,N110296,N110304,,69.000,0.00000000,0.05562000,60.900,60.900,0,0,0.000,0.000,0,,0
N110363_N110299_1,,N110363,N110299,,69.000,0.00000000,0.06152000,90.900,90.900,0,0,0.000,0.000,0,,0
N110299_N110976_1,,N110299,N110976,,69.000,0.00000000,0.14657000,127.300,127.300,0,0,0.000,0.000,0,,0
N110300_N110362_1,,N110300,N110362,,69.000,0.00000000,0.06318000,144.400,144.400,0,0,0.000,0.000,0,,0
N110301_N110306_1,,N110301,N110306,,69.000,0.00000000,0.03628000,94.600,94.600,0,0,0.000,0.000,0,,0
N110310_N110301_1,,N110310,N110301,,69.000,0.00000000,0.04249000,113.200,113.200,0,0,0.000,0.000,0,,0
N110312_N110301_1,,N110312,N110301,,69.000,0.00000000,0.04784000,106.800,106.800,0,0,0.000,0.000,0,,0
N110302_N110307_1,,N110302,N110307,,69.000,0.00000000,0.07079000,102.700,102.700,0,0,0.000,0.000,0,,0
N110302_N110308_1,,N110302,N110308,,69.000,0.00000000,0.04372000,96.700,96.700,0,0,0.000,0.000,0,,0
N110307_N110305_1,,N110307,N110305,,69.000,0.00000000,0.05046000,93.700,93.700,0,0,0.000,0.000,0,,0
N110305_N110744_1,,N110305,N110744,,69.000,0.00000000,0.22656000,89.500,89.500,0,0,0.000,0.000,0,,0
N110306_N110311_1,,N110306,N110311,,69.000,0.00000000,0.04647000,109.800,109.800,0,0,0.000,0.000,0,,0
N110307_N110763_1,,N110307,N110763,,69.000,0.00000000,0.01807000,99.800,99.800,0,0,0.000,0.000,0,,0
N110308_N110358_1,,N110308,N110358,,69.000,0.00000000,0.06524000,104.100,104.100,0,0,0.000,0.000,0,,0
N110309_N110753_1,,N110309,N110753,,138.000,0.00000000,0.01667000,290.900,290.900,0,0,0.000,0.000,0,,0
N110749_N110311_1,,N110749,N110311,,69.000,0.00000000,0.03728000,124.700,124.700,0,0,0.000,0.000,0,,0
N110986_N110312_1,,N110986,N110312,,69.000,0.00000000,0.03874000,118.600,118.600,0,0,0.000,0.000,0,,0
N110313_N110332_1,,N110313,N110332,,69.000,0.00000000,0.02359000,132.300,132.300,0,0,0.000,0.000,0,,0
N110335_N110313_1,,N110335,N110313,,69.000,0.00000000,0.00669000,150.600,150.600,0,0,0.000,0.000,0,,0
N110313_N110711_1,,N110313,N110711,,69.000,0.00000000,0.01787000,156.300,156.300,0,0,0.000,0.000,0,,0
N110314_N110316_1,,N110314,N110316,,69.000,0.00000000,0.00929000,111.500,111.500,0,0,0.000,0.000,0,,0
N110314_N110323_1,,N110314,N110323,,69.000,0.00000000,0.02104000,114.900,114.900,0,0,0.000,0.000,0,,0
N110337_N110314_1,,N110337,N110314,,69.000,0.00000000,0.02710000,142.500,142.500,0,0,0.000,0.000,0,,0
N110315_N110318_1,,N110315,N110318,,69.000,0.00000000,0.02562000,146.400,146.400,0,0,0.000,0.000,0,,0
N110315_N110333_1,,N110315,N110333,,69.000,0.00000000,0.03924000,135.200,135.200,0,0,0.000,0.000,0,,0
N110707_N110315_1,,N110707,N110315,,69.000,0.00000000,0.01411000,147.500,147.500,0,0,0.000,0.000,0,,0
N110316_N110321_1,,N110316,N110321,,69.000,0.00000000,0.03002000,121.300,121.300,0,0,0.000,0.000,0,,0
N110332_N110316_1,,N110332,N110316,,69.000,0.00000000,0.02042000,128.600,128.600,0,0,0.000,0.000,0,,0
N110317_N110338_1,,N110317,N110338,,138.000,0.00000000,0.00536000,281.600,281.600,0,0,0.000,0.000,0,,0
N110318_N110322_1,,N110318,N110322,,69.000,0.00000000,0.02432000,150.800,150.800,0,0,0.000,0.000,0,,0
N110321_N110319_1,,N110321,N110319,,69.000,0.00000000,0.02419000,120.800,120.800,0,0,0.000,0.000,0,,0
N110326_N110319_1,,N110326,N110319,,69.000,0.00000000,0.01477000,118.200,118.200,0,0,0.000,0.000,0,,0
N110319_N110911_1,,N110319,N110911,,69.000,0.00000000,0.02083000,139.100,139.100,0,0,0.000,0.000,0,,0
N110320_N110324_1,,N110320,N110324,,69.000,0.00000000,0.01161000,140.400,140.400,0,0,0.000,0.000,0,,0
N111018_N110320_1,,N111018,N110320,,69.000,0.00000000,0.02079000,164.600,164.600,0,0,0.000,0.000,0,,0
N110327_N110321_1,,N110327,N110321,,69.000,0.00000000,0.01909000,117.100,117.100,0,0,0.000,0.000,0,,0
N110322_N110330_1,,N110322,N110330,,69.000,0.00000000,0.02456000,145.000,145.000,0,0,0.000,0.000,0,,0
N110323_N110327_1,,N110323,N110327,,69.000,0.00000000,0.03364000,129.900,129.900,0,0,0.000,0.000,0,,0
N110324_N110339_1,,N110324,N110339,,69.000,0.00000000,0.01567000,133.900,133.900,0,0,0.000,0.000,0,,0
N110325_N110338_1,,N110325,N110338,,138.000,0.00000000,0.01053000,286.800,286.800,0,0,0.000,0.000,0,,0
N110325_N110904_1,,N110325,N110904,,138.000,0.00000000,0.00847000,308.100,308.100,0,0,0.000,0.000,0,,0
N110328_N110326_1,,N110328,N110326,,69.000,0.00000000,0.02376000,135.800,135.800,0,0,0.000,0.000,0,,0
N110327_N110912_1,,N110327,N110912,,69.000,0.00000000,0.02068000,139.900,139.900,0,0,0.000,0.000,0,,0
N110327_N110915_1,,N110327,N110915,,69.000,0.00000000,0.01855000,138.100,138.100,0,0,0.000,0.000,0,,0
N110328_N111151_1,,N110328,N111151,,69.000,0.00000000,0.02978000,141.200,141.200,0,0,0.000,0.000,0,,0
N110329_N111002_1,,N110329,N111002,,138.000,0.00000000,0.01304000,294.100,294.100,0,0,0.000,0.000,0,,0
N110329_N111154_1,,N110329,N111154,,138.000,0.00000000,0.00691000,313.600,313.600,0,0,0.000,0.000,0,,0
N110329_N111154_2,,N110329,N111154,,138.000,0.00000000,0.00691000,313.600,313.600,0,0,0.000,0.000,0,,0
N111403_N110331_1,,N111403,N110331,,138.000,0.00000000,0.02007000,274.900,274.900,0,0,0.000,0.000,0,,0
N110333_N110999_1,,N110333,N110999,,69.000,0.00000000,0.02935000,136.900,136.900,0,0,0.000,0.000,0,,0
N110772_N110334_1,,N110772,N110334,,138.000,0.00000000,0.00815000,239.400,239.400,0,0,0.000,0.000,0,,0
N110335_N110888_1,,N110335,N110888,,69.000,0.00000000,0.04422000,131.500,131.500,0,0,0.000,0.000,0,,0
N111255_N110335_1,,N111255,N110335,,69.000,0.00000000,0.01033000,110.200,110.200,0,0,0.000,0.000,0,,0
N110335_N111387_1,,N110335,N111387,,69.000,0.00000000,0.01177000,113.600,113.600,0,0,0.000,0.000,0,,0
N110336_N110772_1,,N110336,N110772,,138.000,0.00000000,0.00945000,308.400,308.400,0,0,0.000,0.000,0,,0
N110336_N110803_1,,N110336,N110803,,138.000,0.00000000,0.01103000,262.800,262.800,0,0,0.000,0.000,0,,0
N110336_N110884_1,,N110336,N110884,,138.000,0.00000000,0.02406000,339.700,339.700,0,0,0.000,0.000,0,,0
N110336_N110884_2,,N110336,N110884,,138.000,0.00000000,0.02406000,339.700,339.700,0,0,0.000,0.000,0,,0
N110337_N110471_1,,N110337,N110471,,69.000,0.00000000,0.14231000,100.100,100.100,0,0,0.000,0.000,0,,0
N110337_N110773_1,,N110337,N110773,,69.000,0.00000000,0.01343000,118.700,118.700,0,0,0.000,0.000,0,,0
N110337_N110783_1,,N110337,N110783,,69.000,0.00000000,0.07706000,96.700,96.700,0,0,0.000,0.000,0,,0
N110904_N110338_1,,N110904,N110338,,138.000,0.00000000,0.01976000,301.400,301.400,0,0,0.000,0.000,0,,0
N110340_N110879_1,,N110340,N110879,,138.000,0.00000000,0.02337000,314.000,314.000,0,0,0.000,0.000,0,,0
N110340_N110879_2,,N110340,N110879,,138.000,0.00000000,0.02337000,314.000,314.000,0,0,0.000,0.000,0,,0
N110340_N111222_1,,N110340,N111222,,138.000,0.00000000,0.04614000,298.700,298.700,0,0,0.000,0.000,0,,0
N110340_N111236_1,,N110340,N111236,,138.000,0.00000000,0.05510000,300.100,300.100,0,0,0.000,0.000,0,,0
N110341_N110349_1,,N110341,N110349,,69.000,0.00000000,0.04822000,99.400,99.400,0,0,0.000,0.000,0,,0
N110349_N110344_1,,N110349,N110344,,69.000,0.00000000,0.04626000,105.600,105.600,0,0,0.000,0.000,0,,0
N110350_N110344_1,,N110350,N110344,,69.000,0.00000000,0.08666000,119.500,119.500,0,0,0.000,0.000,0,,0
N111075_N110344_1,,N111075,N110344,,69.000,0.00000000,0.03703000,141.800,141.800,0,0,0.000,0.000,0,,0
N110345_N110349_1,,N110345,N110349,,69.000,0.00000000,0.07056000,118.900,118.900,0,0,0.000,0.000,0,,0
N110345_N110469_1,,N110345,N110469,,69.000,0.00000000,0.05895000,99.300,99.300,0,0,0.000,0.000,0,,0
N110346_N110347_1,,N110346,N110347,,69.000,0.00000000,0.07692000,101.400,101.400,0,0,0.000,0.000,0,,0
N110346_N110469_1,,N110346,N110469,,69.000,0.00000000,0.09093000,94.800,94.800,0,0,0.000,0.000,0,,0
N111138_N110346_1,,N111138,N110346,,69.000,0.00000000,0.07336000,71.500,71.500,0,0,0.000,0.000,0,,0
N110352_N110347_1,,N110352,N110347,,69.000,0.00000000,0.05762000,95.300,95.300,0,0,0.000,0.000,0,,0
N111144_N110347_1,,N111144,N110347,,69.000,0.00000000,0.12245000,97.800,97.800,0,0,0.000,0.000,0,,0
N110349_N110348_1,,N110349,N110348,,69.000,0.00000000,0.04791000,115.600,115.600,0,0,0.000,0.000,0,,0
N110351_N110348_1,,N110351,N110348,,69.000,0.00000000,0.06441000,122.400,122.400,0,0,0.000,0.000,0,,0
N110350_N110478_1,,N110350,N110478,,69.000,0.00000000,0.02659000,103.800,103.800,0,0,0.000,0.000,0,,0
N110724_N110351_1,,N110724,N110351,,69.000,0.00000000,0.08077000,124.500,124.500,0,0,0.000,0.000,0,,0
N110721_N110352_1,,N110721,N110352,,69.000,0.00000000,0.07529000,98.900,98.900,0,0,0.000,0.000,0,,0
N111144_N110352_1,,N111144,N110352,,69.000,0.00000000,0.14638000,76.700,76.700,0,0,0.000,0.000,0,,0
N110365_N110353_1,,N110365,N110353,,138.000,0.00000000,0.01560000,268.800,268.800,0,0,0.000,0.000,0,,0
N110353_N110386_1,,N110353,N110386,,138.000,0.00000000,0.05367000,273.800,273.800,0,0,0.000,0.000,0,,0
N110354_N110362_1,,N110354,N110362,,69.000,0.00000000,0.05848000,130.600,130.600,0,0,0.000,0.000,0,,0
N110355_N110366_1,,N110355,N110366,,69.000,0.00000000,0.01060000,145.400,145.400,0,0,0.000,0.000,0,,0
N110355_N110925_1,,N110355,N110925,,69.000,0.00000000,0.03293000,112.800,112.800,0,0,0.000,0.000,0,,0
N110366_N110356_1,,N110366,N110356,,69.000,0.00000000,0.02788000,141.000,141.000,0,0,0.000,0.000,0,,0
N110932_N110356_1,,N110932,N110356,,69.000,0.00000000,0.04347000,108.200,108.200,0,0,0.000,0.000,0,,0
N110357_N230254_1,,N110357,N230254,,138.000,0.00000000,0.12534000,267.100,267.100,0,0,0.000,0.000,0,,0
N110358_N110361_1,,N110358,N110361,,69.000,0.00000000,0.04438000,126.500,126.500,0,0,0.000,0.000,0,,0
N110358_N110363_1,,N110358,N110363,,69.000,0.00000000,0.05768000,99.800,99.800,0,0,0.000,0.000,0,,0
N110359_N110364_1,,N110359,N110364,,69.000,0.00000000,0.03035000,102.500,102.500,0,0,0.000,0.000,0,,0
N110359_N110927_1,,N110359,N110927,,69.000,0.00000000,0.13395000,99.800,99.800,0,0,0.000,0.000,0,,0
N110361_N110360_1,,N110361,N110360,,69.000,0.00000000,0.04355000,121.300,121.300,0,0,0.000,0.000,0,,0
N110360_N110933_1,,N110360,N110933,,69.000,0.00000000,0.04555000,110.100,110.100,0,0,0.000,0.000,0,,0
N110364_N110366_1,,N110364,N110366,,69.000,0.00000000,0.00295000,180.000,180.000,0,0,0.000,0.000,0,,0
N110364_N110377_1,,N110364,N110377,,69.000,0.00000000,0.02094000,155.400,155.400,0,0,0.000,0.000,0,,0
N110975_N110365_1,,N110975,N110365,,138.000,0.00000000,0.01017000,290.100,290.100,0,0,0.000,0.000,0,,0
N110369_N110367_1,,N110369,N110367,,69.000,0.00000000,0.02071000,128.000,128.000,0,0,0.000,0.000,0,,0
N110367_N110380_1,,N110367,N110380,,69.000,0.00000000,0.03630000,103.400,103.400,0,0,0.000,0.000,0,,0
N110375_N110368_1,,N110375,N110368,,138.000,0.00000000,0.02275000,239.200,239.200,0,0,0.000,0.000,0,,0
N110369_N110372_1,,N110369,N110372,,69.000,0.00000000,0.01908000,96.700,96.700,0,0,0.000,0.000,0,,0
N110371_N110370_1,,N110371,N110370,,69.000,0.00000000,0.03503000,152.700,152.700,0,0,0.000,0.000,0,,0
N110376_N110370_1,,N110376,N110370,,69.000,0.00000000,0.03791000,134.300,134.300,0,0,0.000,0.000,0,,0
N110971_N110371_1,,N110971,N110371,,69.000,0.00000000,0.04588000,157.500,157.500,0,0,0.000,0.000,0,,0
N110522_N110372_1,,N110522,N110372,,69.000,0.00000000,0.03382000,107.200,107.200,0,0,0.000,0.000,0,,0
N110373_N110864_1,,N110373,N110864,,69.000,0.00000000,0.07021000,116.400,116.400,0,0,0.000,0.000,0,,0
N110373_N110954_1,,N110373,N110954,,69.000,0.00000000,0.02212000,117.500,117.500,0,0,0.000,0.000,0,,0
N110377_N110374_1,,N110377,N110374,,69.000,0.00000000,0.03152000,138.100,138.100,0,0,0.000,0.000,0,,0
N110374_N110384_1,,N110374,N110384,,69.000,0.00000000,0.00757000,151.800,151.800,0,0,0.000,0.000,0,,0
N110383_N110375_1,,N110383,N110375,,138.000,0.00000000,0.01259000,292.300,292.300,0,0,0.000,0.000,0,,0
N110375_N110953_1,,N110375,N110953,,138.000,0.00000000,0.03246000,311.800,311.800,0,0,0.000,0.000,0,,0
N110376_N110379_1,,N110376,N110379,,69.000,0.00000000,0.03277000,146.000,146.000,0,0,0.000,0.000,0,,0
