State,Enode,GenMw,LoadMw,GenNode,LoadNode
0,N150404,0.000,13.000,0,0
0,N150405,0.000,1.800,0,0
0,N150406,0.000,14.900,0,0
0,N150407,0.000,11.800,0,0
0,N150408,0.000,2.940,0,0
0,N150409,0.000,13.400,0,0
0,N150410,0.000,5.100,0,0
0,N150411,0.000,11.000,0,0
0,N150412,0.000,12.800,0,0
0,N150413,0.000,105.100,0,0
0,N150414,0.000,12.800,0,0
0,N150415,0.000,3.460,0,0
0,N150416,0.000,22.800,0,0
0,N150417,0.000,16.700,0,0
0,N150418,0.000,9.100,0,0
0,N150419,0.000,8.500,0,0
0,N150420,0.000,7.800,0,0
0,N150421,0.000,4.700,0,0
0,N150422,0.000,5.700,0,0
0,N150423,0.000,4.800,0,0
0,N150424,0.000,8.000,0,0
0,N150425,0.000,4.160,0,0
0,N150426,0.000,0.000,0,0
0,N150427,0.000,0.000,0,0
0,N150428,0.000,0.000,0,0
0,N150429,0.000,0.000,0,0
0,N150430,0.000,0.000,0,0
0,N150431,0.000,0.000,0,0
0,N150432,0.000,0.000,0,0
0,N150433,0.000,0.000,0,0
0,N150434,0.000,0.000,0,0
0,N150435,0.000,0.000,0,0
0,N150436,0.000,0.000,0,0
0,N150437,0.000,0.000,0,0
0,N150438,0.000,0.000,0,0
0,N150439,0.000,0.000,0,0
0,N150440,0.000,0.000,0,0
0,N150441,0.000,0.000,0,0
0,N150442,0.000,0.000,0,0
0,N150443,0.000,0.000,0,0
0,N150444,0.000,0.000,0,0
0,N150445,0.000,0.000,0,0
0,N150446,0.000,0.000,0,0
0,N150447,0.000,0.000,0,0
0,N150448,0.000,0.000,0,0
0,N150449,0.000,0.000,0,0
0,N150450,0.000,0.000,0,0
0,N150451,0.000,0.000,0,0
0,N150452,0.000,0.000,0,0
0,N150453,0.000,0.000,0,0
0,N150454,0.000,0.000,0,0
0,N150455,0.000,49.700,0,0
0,N150456,0.000,0.000,0,0
0,N150457,0.000,0.000,0,0
0,N150458,0.000,0.000,0,0
0,N150459,0.000,0.000,0,0
0,N150460,0.000,0.000,0,0
0,N150461,0.000,17.100,0,0
0,N150462,0.000,0.000,0,0
0,N150463,0.000,0.000,0,0
0,N150464,0.000,0.000,0,0
0,N150465,0.000,0.000,0,0
0,N150466,0.000,0.000,0,0
0,N150467,0.000,0.000,0,0
0,N150468,0.000,0.000,0,0
0,N150469,0.000,0.000,0,0
0,N150470,0.000,0.000,0,0
0,N150471,0.000,0.000,0,0
0,N150472,0.000,0.000,0,0
0,N150473,0.000,0.000,0,0
0,N150474,0.000,0.000,0,0
0,N150475,0.000,0.000,0,0
0,N150476,0.000,0.000,0,0
0,N150477,0.000,0.000,0,0
0,N150478,0.000,0.000,0,0
0,N150479,0.000,0.000,0,0
0,N150480,0.000,0.000,0,0
0,N150481,0.000,0.000,0,0
0,N150482,0.000,0.000,0,0
0,N150483,0.000,0.000,0,0
0,N150484,0.000,0.000,0,0
0,N150485,0.000,0.000,0,0
0,N150486,0.000,0.000,0,0
0,N150487,0.000,0.000,0,0
0,N150488,0.000,0.000,0,0
0,N150489,0.000,0.000,0,0
0,N150490,0.000,0.000,0,0
0,N150491,0.000,0.000,0,0
0,N150492,0.000,0.000,0,0
0,N150493,0.000,0.000,0,0
0,N150494,0.000,0.000,0,0
0,N150495,0.000,0.000,0,0
0,N150496,0.000,0.000,0,0
0,N150497,0.000,0.000,0,0
0,N150498,0.000,0.000,0,0
0,N150499,0.000,0.000,0,0
0,N150500,0.000,0.000,0,0
0,N150501,0.000,9.300,0,0
0,N150502,0.000,0.000,0,0
0,N150503,0.000,0.000,0,0
0,N150504,0.000,0.000,0,0
0,N150505,0.000,0.000,0,0
0,N150506,0.000,0.000,0,0
0,N150507,0.000,0.000,0,0
0,N150509,0.000,0.000,0,0
0,N150510,0.000,0.000,0,0
0,N150511,0.000,1.180,0,0
0,N150512,0.000,0.000,0,0
0,N150513,0.000,66.300,0,0
0,N150514,0.000,11.100,0,0
0,N150515,0.000,0.000,0,0
0,N150516,0.000,0.000,0,0
0,N150517,0.000,0.000,0,0
0,N150519,0.000,24.600,0,0
0,N150520,0.000,0.000,0,0
0,N150521,0.000,0.000,0,0
0,N150522,0.000,0.000,0,0
0,N150523,0.000,0.000,0,0
0,N150524,0.000,0.000,0,0
0,N150525,0.000,0.000,0,0
0,N150526,0.000,0.000,0,0
0,N150527,0.000,0.000,0,0
0,N150528,0.000,0.000,0,0
0,N150529,0.000,0.000,0,0
0,N150530,0.000,0.000,0,0
0,N150531,0.000,0.000,0,0
0,N150532,0.000,0.000,0,0
0,N150533,0.000,0.000,0,0
0,N150534,0.000,0.000,0,0
0,N150535,0.000,0.000,0,0
0,N150536,0.000,0.000,0,0
0,N150537,0.000,0.000,0,0
0,N150538,0.000,0.000,0,0
0,N150539,0.000,0.000,0,0
0,N150540,0.000,0.000,0,0
0,N150541,0.000,0.000,0,0
0,N150542,0.000,0.000,0,0
0,N150543,0.000,0.000,0,0
0,N150544,0.000,0.000,0,0
0,N150545,0.000,0.000,0,0
0,N150546,0.000,0.000,0,0
0,N150547,0.000,0.000,0,0
0,N150548,0.000,6.500,0,0
0,N150549,0.000,0.000,0,0
0,N150550,0.000,0.000,0,0
0,N150551,0.000,0.000,0,0
0,N150552,0.000,0.000,0,0
0,N150553,0.000,0.000,0,0
0,N150554,0.000,0.000,0,0
0,N160001,0.000,20.500,0,0
0,N160002,0.000,23.400,0,0
0,N160003,0.000,3.090,0,0
0,N160004,0.000,0.000,0,0
0,N160005,0.000,15.460,0,0
0,N160006,0.000,18.200,0,0
0,N160007,0.000,0.000,0,0
0,N160008,0.000,0.000,0,0
0,N160009,0.000,152.100,0,0
0,N160010,0.000,11.800,0,0
0,N160011,0.000,2.790,0,0
0,N160012,0.000,3.390,0,0
0,N160013,0.000,4.160,0,0
0,N160014,0.000,2.560,0,0
0,N160015,0.000,2.640,0,0
0,N160016,0.000,1.880,0,0
0,N160017,0.000,5.200,0,0
0,N160018,0.000,3.310,0,0
0,N160019,0.000,5.000,0,0
0,N160020,0.000,10.900,0,0
0,N160021,0.000,4.250,0,0
0,N160022,0.000,10.600,0,0
0,N160023,0.000,1.230,0,0
0,N160024,0.000,3.010,0,0
0,N160025,0.000,6.300,0,0
0,N160026,0.000,2.110,0,0
0,N160027,0.000,1.220,0,0
0,N160028,0.000,2.030,0,0
0,N160029,0.000,1.800,0,0
0,N160030,0.000,6.900,0,0
0,N160031,0.000,2.410,0,0
0,N160032,0.000,1.580,0,0
0,N160033,0.000,1.730,0,0
0,N160034,0.000,3.540,0,0
0,N160035,0.000,3.240,0,0
0,N160036,0.000,1.370,0,0
0,N160037,0.000,7.400,0,0
0,N160038,0.000,2.410,0,0
0,N160039,0.000,9.600,0,0
0,N160040,0.000,1.040,0,0
0,N160041,0.000,30.300,0,0
0,N160042,0.000,2.490,0,0
0,N160043,0.000,1.480,0,0
0,N160044,0.000,6.800,0,0
0,N160045,0.000,0.226,0,0
0,N160046,0.000,2.260,0,0
0,N160047,0.000,0.770,0,0
0,N160048,0.000,1.950,0,0
0,N160049,0.000,1.230,0,0
0,N160050,0.000,0.550,0,0
0,N160051,0.000,3.690,0,0
0,N160052,0.000,4.500,0,0
0,N160053,0.000,0.286,0,0
0,N160054,0.000,0.450,0,0
0,N160055,0.000,2.560,0,0
0,N160056,0.000,3.010,0,0
0,N160057,0.000,1.400,0,0
0,N160058,0.000,0.218,0,0
0,N160059,0.000,2.860,0,0
0,N160060,0.000,0.025,0,0
0,N160061,0.000,3.160,0,0
0,N160062,0.000,0.020,0,0
0,N160063,0.000,1.020,0,0
0,N160064,0.000,0.003,0,0
0,N160065,0.000,0.105,0,0
0,N160066,0.000,15.100,0,0
0,N160067,0.000,6.800,0,0
0,N160068,0.000,2.410,0,0
0,N160069,0.000,6.300,0,0
0,N160070,0.000,1.100,0,0
0,N160071,0.000,1.650,0,0
0,N160072,0.000,1.250,0,0
0,N160073,0.000,0.730,0,0
0,N160074,0.000,1.080,0,0
0,N160075,0.000,4.500,0,0
0,N160076,0.000,1.090,0,0
0,N160077,0.000,3.800,0,0
0,N160078,0.000,0.376,0,0
0,N160079,0.000,2.860,0,0
0,N160080,0.000,0.000,0,0
0,N160081,0.000,8.800,0,0
0,N160082,0.000,2.640,0,0
0,N160083,0.000,6.700,0,0
0,N160084,0.000,0.830,0,0
0,N160085,0.000,0.490,0,0
0,N160086,0.000,0.680,0,0
0,N160087,0.000,0.346,0,0
0,N160088,0.000,1.730,0,0
0,N160089,0.000,0.226,0,0
0,N160090,0.000,0.135,0,0
0,N160091,0.000,21.900,0,0
0,N160092,0.000,0.000,0,0
0,N160093,0.000,42.200,0,0
0,N160094,0.000,7.100,0,0
0,N160095,0.000,7.800,0,0
0,N160096,0.000,3.760,0,0
0,N160097,0.000,29.300,0,0
0,N160098,0.000,8.600,0,0
0,N160099,0.000,0.027,0,0
0,N160100,0.000,10.100,0,0
0,N160101,0.000,3.160,0,0
0,N160102,0.000,6.200,0,0
0,N160103,0.000,4.070,0,0
0,N160104,0.000,5.700,0,0
0,N160105,0.000,5.400,0,0
0,N160106,0.000,1.800,0,0
0,N160107,0.000,4.600,0,0
0,N160108,0.000,1.730,0,0
0,N160109,0.000,0.065,0,0
0,N160110,0.000,5.500,0,0
0,N160111,0.000,2.030,0,0
0,N160112,0.000,1.650,0,0
0,N160113,0.000,8.500,0,0
0,N160114,0.000,14.500,0,0
0,N160115,0.000,2.940,0,0
0,N160116,0.000,0.830,0,0
0,N160117,0.000,7.700,0,0
0,N160118,0.000,1.350,0,0
0,N160119,0.000,3.390,0,0
0,N160120,0.000,6.500,0,0
0,N160121,0.000,0.316,0,0
0,N160122,0.000,5.300,0,0
0,N160123,0.000,2.180,0,0
0,N160124,0.000,1.800,0,0
0,N160125,0.000,8.300,0,0
0,N160126,0.000,0.264,0,0
0,N160127,0.000,0.870,0,0
0,N160128,0.000,0.211,0,0
0,N160129,0.000,0.416,0,0
0,N160130,0.000,2.030,0,0
0,N160131,0.000,0.600,0,0
0,N160132,0.000,1.030,0,0
0,N160133,0.000,0.271,0,0
0,N160134,0.000,0.060,0,0
0,N160135,0.000,0.640,0,0
0,N160136,0.000,0.017,0,0
0,N160137,0.000,3.980,0,0
0,N160138,0.000,33.300,0,0
0,N160139,0.000,0.000,0,0
0,N160140,0.000,143.600,0,0
0,N160141,0.000,29.000,0,0
0,N160142,0.000,31.800,0,0
0,N160143,0.000,28.000,0,0
0,N160144,0.000,24.100,0,0
0,N160145,0.000,14.700,0,0
0,N160146,0.000,24.300,0,0
0,N160147,0.000,26.300,0,0
0,N160148,0.000,28.800,0,0
0,N160149,0.000,34.900,0,0
0,N160150,0.000,4.420,0,0
0,N160151,0.000,16.200,0,0
0,N160152,0.000,29.500,0,0
0,N160153,0.000,34.900,0,0
0,N160154,0.000,21.300,0,0
0,N160155,0.000,19.200,0,0
0,N160156,0.000,52.500,0,0
0,N160157,0.000,53.500,0,0
0,N160158,0.000,43.900,0,0
0,N160159,0.000,46.200,0,0
0,N160160,0.000,50.300,0,0
0,N160161,0.000,62.400,0,0
0,N160162,0.000,12.600,0,0
0,N160163,0.000,29.300,0,0
0,N160164,0.000,17.300,0,0
0,N160165,0.000,7.500,0,0
0,N160166,0.000,4.900,0,0
0,N160167,0.000,25.700,0,0
0,N160168,0.000,28.800,0,0
0,N160169,0.000,2.560,0,0
0,N160170,0.000,14.300,0,0
0,N160171,0.000,4.700,0,0
0,N160172,0.000,18.800,0,0
0,N160173,0.000,30.300,0,0
0,N160174,0.000,14.200,0,0
0,N160175,0.000,30.500,0,0
0,N160176,0.000,22.700,0,0
0,N160177,0.000,25.700,0,0
0,N160178,0.000,4.160,0,0
0,N160179,0.000,21.600,0,0
0,N160180,0.000,12.600,0,0
0,N160181,0.000,14.900,0,0
0,N160182,0.000,13.800,0,0
0,N160183,0.000,28.000,0,0
0,N160184,0.000,5.200,0,0
0,N160185,0.000,16.300,0,0
0,N160186,0.000,13.600,0,0
0,N160187,0.000,150.300,0,0
0,N160188,0.000,0.000,0,0
0,N160189,0.000,0.000,0,0
0,N160190,0.000,0.000,0,0
0,N160191,0.000,0.000,0,0
0,N160192,0.000,0.000,0,0
0,N160193,0.000,0.000,0,0
0,N160194,0.000,0.000,0,0
0,N160195,0.000,0.000,0,0
0,N160196,0.000,0.000,0,0
0,N160197,0.000,0.000,0,0
0,N160198,0.000,0.000,0,0
0,N160199,0.000,0.000,0,0
0,N160200,0.000,0.000,0,0
0,N160201,0.000,0.000,0,0
0,N160202,0.000,0.000,0,0
0,N160203,0.000,0.000,0,0
0,N160204,0.000,0.000,0,0
0,N160205,0.000,0.000,0,0
0,N160206,0.000,0.000,0,0
0,N160207,0.000,0.000,0,0
0,N160208,0.000,0.000,0,0
0,N160209,0.000,0.000,0,0
0,N160210,0.000,0.000,0,0
0,N160211,0.000,0.000,0,0
0,N160212,0.000,0.000,0,0
0,N160213,0.000,0.000,0,0
0,N160214,0.000,0.000,0,0
0,N160215,0.000,0.000,0,0
0,N160216,0.000,0.000,0,0
0,N160217,0.000,0.000,0,0
0,N160218,0.000,0.000,0,0
0,N160219,0.000,0.000,0,0
0,N160220,0.000,0.000,0,0
0,N160221,0.000,0.000,0,0
0,N160222,0.000,0.000,0,0
0,N160223,0.000,0.000,0,0
0,N160224,0.000,0.000,0,0
0,N160225,0.000,0.000,0,0
0,N160226,0.000,0.000,0,0
0,N160227,0.000,0.000,0,0
0,N160228,0.000,0.000,0,0
0,N160229,0.000,0.000,0,0
0,N160230,0.000,0.000,0,0
0,N160231,0.000,0.000,0,0
0,N160232,0.000,0.000,0,0
0,N160233,0.000,0.000,0,0
0,N160234,0.000,0.000,0,0
0,N160235,0.000,0.000,0,0
0,N160236,0.000,0.000,0,0
0,N160237,0.000,0.000,0,0
0,N160238,0.000,0.000,0,0
0,N160239,0.000,0.000,0,0
0,N160240,0.000,0.000,0,0
0,N160241,0.000,0.000,0,0
0,N160242,0.000,0.000,0,0
0,N160243,0.000,0.000,0,0
0,N160244,0.000,0.000,0,0
0,N160245,0.000,0.000,0,0
0,N160246,0.000,0.000,0,0
0,N160247,0.000,0.000,0,0
0,N160248,0.000,0.000,0,0
0,N160249,0.000,0.000,0,0
0,N160250,0.000,0.000,0,0
0,N160251,0.000,0.000,0,0
0,N160252,0.000,0.000,0,0
0,N160253,0.000,0.000,0,0
0,N160254,0.000,0.000,0,0
0,N160255,0.000,0.000,0,0
0,N160256,0.000,0.000,0,0
0,N160257,0.000,0.000,0,0
0,N160258,0.000,0.000,0,0
0,N160259,0.000,0.000,0,0
0,N160260,0.000,0.000,0,0
0,N160261,0.000,0.000,0,0
0,N160262,0.000,0.000,0,0
0,N160263,0.000,0.000,0,0
0,N160264,0.000,0.000,0,0
0,N160265,0.000,0.000,0,0
0,N160266,0.000,0.000,0,0
0,N160267,0.000,0.000,0,0
0,N160268,0.000,0.000,0,0
0,N160269,0.000,0.000,0,0
0,N160270,0.000,0.000,0,0
0,N160271,0.000,0.000,0,0
0,N160272,0.000,0.000,0,0
0,N160273,0.000,0.000,0,0
0,N160274,0.000,0.000,0,0
0,N160275,0.000,0.000,0,0
0,N160276,0.000,0.000,0,0
0,N160277,0.000,0.000,0,0
0,N160278,0.000,0.000,0,0
0,N160279,0.000,0.000,0,0
0,N160280,0.000,1.880,0,0
0,N160281,0.000,0.000,0,0
0,N160282,0.000,0.000,0,0
0,N160283,0.000,0.000,0,0
0,N160284,0.000,0.000,0,0
0,N160285,0.000,0.000,0,0
0,N160286,0.000,0.000,0,0
0,N160287,0.000,0.000,0,0
0,N160288,0.000,0.000,0,0
0,N160289,0.000,0.000,0,0
0,N160290,0.000,116.800,0,0
0,N160291,0.000,0.000,0,0
0,N160292,0.000,0.000,0,0
0,N160293,0.000,0.000,0,0
0,N160294,0.000,0.000,0,0
0,N160295,0.000,0.000,0,0
0,N160296,0.000,0.000,0,0
0,N160297,0.000,0.000,0,0
0,N160298,0.000,0.000,0,0
0,N160299,0.000,0.000,0,0
0,N160300,0.000,0.000,0,0
0,N160301,0.000,0.000,0,0
0,N160302,0.000,0.000,0,0
0,N160303,0.000,0.000,0,0
0,N170001,0.000,4.700,0,0
0,N170002,0.000,5.300,0,0
0,N170003,0.000,7.100,0,0
0,N170004,0.000,9.300,0,0
0,N170005,0.000,9.800,0,0
0,N170006,0.000,3.760,0,0
0,N170007,0.000,2.940,0,0
0,N170008,0.000,6.300,0,0
0,N170009,0.000,1.650,0,0
0,N170010,0.000,0.840,0,0
0,N170011,0.000,0.065,0,0
0,N170012,0.000,13.400,0,0
0,N170013,0.000,6.500,0,0
0,N170014,0.000,7.400,0,0
0,N170015,0.000,5.000,0,0
0,N170016,0.000,6.300,0,0
0,N170017,0.000,6.500,0,0
0,N170018,0.000,4.070,0,0
0,N170019,0.000,1.950,0,0
0,N170020,0.000,2.410,0,0
0,N170021,0.000,2.640,0,0
0,N170022,0.000,13.100,0,0
0,N170023,0.000,11.000,0,0
0,N170024,0.000,4.250,0,0
0,N170025,0.000,9.700,0,0
0,N170026,0.000,7.300,0,0
0,N170027,0.000,1.880,0,0
0,N170028,0.000,7.600,0,0
0,N170029,0.000,4.250,0,0
0,N170030,0.000,3.540,0,0
0,N170031,0.000,9.630,0,0
0,N170032,0.000,8.900,0,0
0,N170033,0.000,2.410,0,0
0,N170034,0.000,4.700,0,0
0,N170035,0.000,7.200,0,0
0,N170036,0.000,7.300,0,0
0,N170037,0.000,7.300,0,0
0,N170038,0.000,3.690,0,0
0,N170039,0.000,1.730,0,0
0,N170040,0.000,7.300,0,0
0,N170041,0.000,8.300,0,0
0,N170042,0.000,5.000,0,0
0,N170043,0.000,5.300,0,0
0,N170044,0.000,3.890,0,0
0,N170045,0.000,1.260,0,0
0,N170046,0.000,3.760,0,0
0,N170047,0.000,2.490,0,0
0,N170048,0.000,4.900,0,0
0,N170049,0.000,9.300,0,0
0,N170050,0.000,1.730,0,0
0,N170051,0.000,4.330,0,0
0,N170052,0.000,8.200,0,0
0,N170053,0.000,9.400,0,0
0,N170054,0.000,3.310,0,0
0,N170055,0.000,4.700,0,0
0,N170056,0.000,5.700,0,0
0,N170057,0.000,3.980,0,0
0,N170058,0.000,3.980,0,0
0,N170059,0.000,3.980,0,0
0,N170060,0.000,2.560,0,0
0,N170061,0.000,3.310,0,0
0,N170062,0.000,1.140,0,0
0,N170063,0.000,4.900,0,0
0,N170064,0.000,8.980,0,0
0,N170065,0.000,8.000,0,0
0,N170066,0.000,3.390,0,0
0,N170067,0.000,17.600,0,0
0,N170068,0.000,1.420,0,0
0,N170069,0.000,5.900,0,0
0,N170070,0.000,5.700,0,0
0,N170071,0.000,2.410,0,0
0,N170072,0.000,1.650,0,0
0,N170073,0.000,7.000,0,0
0,N170074,0.000,2.640,0,0
0,N170075,0.000,1.580,0,0
0,N170076,0.000,0.530,0,0
0,N170077,0.000,2.180,0,0
0,N170078,0.000,3.540,0,0
0,N170079,0.000,1.380,0,0
0,N170080,0.000,1.880,0,0
0,N170081,0.000,0.000,0,0
0,N170082,0.000,25.300,0,0
0,N170083,0.000,2.860,0,0
0,N170084,0.000,28.600,0,0
0,N170085,0.000,28.900,0,0
0,N170086,0.000,0.000,0,0
0,N170087,0.000,48.800,0,0
0,N170088,0.000,0.000,0,0
0,N170089,0.000,48.100,0,0
0,N170090,0.000,14.500,0,0
0,N170091,0.000,15.300,0,0
0,N170092,0.000,0.000,0,0
0,N170093,0.000,45.900,0,0
0,N170094,0.000,33.400,0,0
0,N170095,0.000,11.240,0,0
0,N170096,0.000,0.000,0,0
0,N170097,0.000,64.500,0,0
0,N170098,0.000,0.000,0,0
0,N170099,0.000,0.000,0,0
0,N170100,0.000,0.000,0,0
0,N170101,0.000,59.200,0,0
0,N170102,0.000,0.000,0,0
0,N170103,0.000,63.200,0,0
0,N170104,0.000,16.300,0,0
0,N170105,0.000,21.300,0,0
0,N170106,0.000,0.000,0,0
0,N170107,0.000,51.900,0,0
0,N170108,0.000,13.600,0,0
0,N170109,0.000,19.000,0,0
0,N170110,0.000,42.800,0,0
0,N170111,0.000,23.800,0,0
0,N170112,0.000,18.900,0,0
0,N170113,0.000,0.000,0,0
0,N170114,0.000,37.700,0,0
0,N170115,0.000,25.400,0,0
0,N170116,0.000,35.100,0,0
0,N170117,0.000,19.000,0,0
0,N170118,0.000,0.000,0,0
0,N170119,0.000,77.800,0,0
0,N170120,0.000,36.200,0,0
0,N170121,0.000,20.800,0,0
0,N170122,0.000,13.300,0,0
0,N170123,0.000,17.300,0,0
0,N170124,0.000,3.760,0,0
0,N170125,0.000,0.000,0,0
0,N170126,0.000,25.700,0,0
0,N170127,0.000,0.000,0,0
0,N170128,0.000,24.100,0,0
0,N170129,0.000,9.860,0,0
0,N170130,0.000,14.100,0,0
0,N170131,0.000,10.500,0,0
0,N170132,0.000,0.000,0,0
0,N170133,0.000,54.700,0,0
0,N170134,0.000,37.700,0,0
0,N170135,0.000,29.300,0,0
0,N170136,0.000,3.010,0,0
0,N170137,0.000,0.000,0,0
0,N170138,0.000,16.000,0,0
0,N170139,0.000,6.000,0,0
0,N170140,0.000,18.100,0,0
0,N170141,0.000,4.250,0,0
0,N170142,0.000,11.000,0,0
0,N170143,0.000,4.160,0,0
0,N170144,0.000,17.100,0,0
0,N170145,0.000,0.000,0,0
0,N170146,0.000,19.300,0,0
0,N170147,0.000,0.980,0,0
0,N170148,0.000,0.000,0,0
0,N170149,0.000,19.700,0,0
0,N170150,0.000,0.000,0,0
0,N170151,0.000,25.200,0,0
0,N170152,0.000,7.200,0,0
0,N170153,0.000,7.200,0,0
0,N170154,0.000,5.700,0,0
0,N170155,0.000,0.000,0,0
0,N170156,0.000,22.400,0,0
0,N170157,0.000,9.600,0,0
0,N170158,0.000,3.390,0,0
0,N170159,0.000,18.600,0,0
0,N170160,0.000,17.100,0,0
0,N170161,0.000,6.200,0,0
0,N170162,0.000,4.250,0,0
0,N170163,0.000,4.250,0,0
0,N170164,0.000,29.300,0,0
0,N170165,0.000,23.200,0,0
0,N170166,0.000,11.700,0,0
0,N170167,0.000,40.800,0,0
0,N170168,0.000,0.000,0,0
0,N170169,0.000,0.000,0,0
0,N170170,0.000,50.500,0,0
0,N170171,0.000,23.600,0,0
0,N170172,0.000,36.400,0,0
0,N170173,0.000,0.000,0,0
0,N170174,0.000,35.600,0,0
0,N170175,0.000,25.800,0,0
0,N170176,0.000,15.200,0,0
0,N170177,0.000,0.000,0,0
0,N170178,0.000,40.800,0,0
0,N170179,0.000,34.400,0,0
0,N170180,0.000,0.000,0,0
0,N170181,0.000,28.700,0,0
0,N170182,0.000,20.300,0,0
0,N170183,0.000,0.000,0,0
0,N170184,0.000,53.500,0,0
0,N170185,0.000,16.400,0,0
0,N170186,0.000,30.500,0,0
0,N170187,0.000,0.000,0,0
0,N170188,0.000,25.100,0,0
0,N170189,0.000,28.800,0,0
0,N170190,0.000,0.000,0,0
0,N170191,0.000,49.000,0,0
0,N170192,0.000,18.000,0,0
0,N170193,0.000,0.000,0,0
0,N170194,0.000,39.800,0,0
0,N170195,0.000,0.000,0,0
0,N170196,0.000,0.000,0,0
0,N170197,0.000,0.000,0,0
0,N170198,0.000,39.400,0,0
0,N170199,0.000,26.000,0,0
0,N170200,0.000,7.700,0,0
0,N170201,0.000,0.830,0,0
0,N170202,0.000,0.000,0,0
0,N170203,0.000,64.600,0,0
0,N170204,0.000,0.000,0,0
0,N170205,0.000,46.100,0,0
0,N170206,0.000,0.000,0,0
0,N170207,0.000,56.500,0,0
0,N170208,0.000,0.000,0,0
0,N170209,0.000,33.400,0,0
0,N170210,0.000,0.000,0,0
0,N170211,0.000,44.600,0,0
0,N170212,0.000,21.100,0,0
0,N170213,0.000,32.500,0,0
0,N170214,0.000,18.500,0,0
0,N170215,0.000,17.400,0,0
0,N170216,0.000,27.000,0,0
0,N170217,0.000,25.300,0,0
0,N170218,0.000,0.000,0,0
0,N170219,0.000,0.000,0,0
0,N170220,0.000,34.100,0,0
0,N170221,0.000,36.100,0,0
0,N170222,0.000,73.400,0,0
0,N170223,0.000,47.900,0,0
0,N170224,0.000,15.700,0,0
0,N170225,0.000,27.300,0,0
0,N170226,0.000,0.000,0,0
0,N170227,0.000,21.100,0,0
0,N170228,0.000,7.500,0,0
0,N170229,0.000,7.300,0,0
0,N170230,0.000,0.520,0,0
0,N170231,0.000,9.400,0,0
0,N170232,0.000,3.690,0,0
0,N170233,0.000,1.950,0,0
0,N170234,0.000,1.880,0,0
0,N170235,0.000,0.000,0,0
0,N170236,0.000,26.200,0,0
0,N170237,0.000,0.000,0,0
0,N170238,0.000,45.600,0,0
0,N170239,0.000,24.900,0,0
0,N170240,0.000,21.800,0,0
0,N170241,0.000,38.000,0,0
0,N170242,0.000,0.000,0,0
0,N170243,0.000,46.600,0,0
0,N170244,0.000,19.400,0,0
0,N170245,0.000,27.200,0,0
0,N170246,0.000,0.000,0,0
0,N170247,0.000,27.300,0,0
0,N170248,0.000,0.000,0,0
0,N170249,0.000,36.400,0,0
0,N170250,0.000,26.800,0,0
0,N170251,0.000,14.900,0,0
0,N170252,0.000,0.000,0,0
0,N170253,0.000,34.100,0,0
0,N170254,0.000,15.100,0,0
0,N170255,0.000,31.700,0,0
0,N170256,0.000,10.100,0,0
0,N170257,0.000,0.000,0,0
0,N170258,0.000,24.700,0,0
0,N170259,0.000,0.000,0,0
0,N170260,0.000,0.000,0,0
0,N170261,0.000,25.600,0,0
0,N170262,0.000,28.500,0,0
0,N170263,0.000,22.500,0,0
0,N170264,0.000,24.500,0,0
0,N170265,0.000,21.800,0,0
0,N170266,0.000,42.100,0,0
0,N170267,0.000,21.600,0,0
0,N170268,0.000,0.000,0,0
0,N170269,0.000,29.600,0,0
0,N170270,0.000,12.100,0,0
0,N170271,0.000,22.600,0,0
0,N170272,0.000,10.800,0,0
0,N170273,0.000,38.500,0,0
0,N170274,0.000,37.100,0,0
0,N170275,0.000,23.300,0,0
0,N170276,0.000,0.000,0,0
0,N170277,0.000,46.500,0,0
0,N170278,0.000,38.000,0,0
0,N170279,0.000,48.900,0,0
0,N170280,0.000,19.300,0,0
0,N170281,0.000,0.000,0,0
0,N170282,0.000,43.900,0,0
0,N170283,0.000,38.300,0,0
0,N170284,0.000,30.800,0,0
0,N170285,0.000,38.600,0,0
0,N170286,0.000,23.600,0,0
0,N170287,0.000,35.400,0,0
0,N170288,0.000,14.900,0,0
0,N170289,0.000,15.600,0,0
0,N170290,0.000,51.400,0,0
0,N170291,0.000,0.000,0,0
0,N170292,0.000,50.400,0,0
0,N170293,0.000,0.000,0,0
0,N170294,0.000,0.000,0,0
0,N170295,0.000,49.200,0,0
0,N170296,0.000,0.000,0,0
0,N170297,0.000,49.200,0,0
0,N170298,0.000,0.000,0,0
0,N170299,0.000,52.400,0,0
0,N170300,0.000,0.000,0,0
0,N170301,0.000,54.700,0,0
0,N170302,0.000,0.000,0,0
0,N170303,0.000,70.200,0,0
0,N170304,0.000,29.800,0,0
0,N170305,0.000,40.800,0,0
0,N170306,0.000,0.000,0,0
0,N170307,0.000,16.500,0,0
0,N170308,0.000,5.000,0,0
0,N170309,0.000,0.000,0,0
0,N170310,0.000,24.000,0,0
0,N170311,0.000,18.300,0,0
0,N170312,0.000,4.420,0,0
0,N170313,0.000,4.250,0,0
0,N170314,0.000,5.700,0,0
0,N170315,0.000,11.800,0,0
0,N170316,0.000,11.000,0,0
0,N170317,0.000,0.000,0,0
0,N170318,0.000,52.200,0,0
0,N170319,0.000,0.000,0,0
0,N170320,0.000,0.000,0,0
0,N170321,0.000,0.000,0,0
0,N170322,0.000,52.900,0,0
0,N170323,0.000,24.500,0,0
0,N170324,0.000,66.500,0,0
